iso_time,elapsed_s,speed_mph,speed_kmh,elev_0845,elev_0850,vert_0841,c1418,routine
2026-06-27T22:57:08,0.0,0.0,0,0.278,0.2456,-0.177,143,01 01 00 02
2026-06-27T22:57:10,1.3,0.0,0,0.278,0.2456,-0.177,143,01 01 00 02
2026-06-27T22:57:11,2.7,0.0,0,0.278,0.2456,-0.18,143,01 01 00 02
2026-06-27T22:57:12,4.0,0.0,0,0.278,0.2456,-0.177,143,01 01 00 02
2026-06-27T22:57:14,5.3,0.0,0,0.278,0.2456,-0.177,143,01 01 00 02
2026-06-27T22:57:15,6.7,0.0,0,0.278,0.2456,-0.177,143,01 01 00 02
2026-06-27T22:57:16,8.0,0.0,0,0.278,0.2456,1.286,143,21 01 00 02
2026-06-27T22:57:18,9.3,1.9,3,0.278,0.2456,1.601,143,21 01 00 02
2026-06-27T22:57:19,10.6,3.1,5,0.278,0.2456,0.425,143,21 01 00 02
2026-06-27T22:57:20,12.0,3.7,6,0.278,0.2456,0.059,143,21 01 00 02
2026-06-27T22:57:22,13.3,5.0,8,0.278,0.2456,0.644,143,21 01 00 02
2026-06-27T22:57:23,14.6,5.6,9,0.278,0.2456,0.273,143,21 01 00 02
2026-06-27T22:57:24,16.0,6.8,11,0.278,0.2456,0.057,143,01 01 00 02
2026-06-27T22:57:26,17.3,9.3,15,0.278,0.2456,0.184,143,21 01 00 02
2026-06-27T22:57:27,18.6,11.2,18,0.278,0.2456,0.217,143,01 01 00 02
2026-06-27T22:57:28,20.0,13.0,21,0.278,0.2456,0.217,143,21 01 00 02
2026-06-27T22:57:30,21.3,14.9,24,0.278,0.2456,0.193,143,01 01 00 02
2026-06-27T22:57:31,22.6,15.5,25,0.278,0.2456,0.036,143,01 01 00 02
2026-06-27T22:57:32,23.9,14.3,23,0.278,0.2456,-0.153,143,01 01 00 03
2026-06-27T22:57:34,25.3,11.8,19,0.278,0.2456,-0.131,143,09 01 00 02
2026-06-27T22:57:35,26.6,9.3,15,0.278,0.2456,0.016,143,09 01 00 02
2026-06-27T22:57:36,27.9,8.1,13,0.278,0.2456,-0.219,143,09 01 00 02
2026-06-27T22:57:38,29.3,5.6,9,0.278,0.2456,-0.396,143,21 01 00 02
2026-06-27T22:57:39,30.6,2.5,4,0.278,0.2456,0.302,143,09 01 00 02
2026-06-27T22:57:40,31.9,1.9,3,0.278,0.2456,4.908,143,21 01 00 02
2026-06-27T22:57:42,33.3,3.1,5,0.278,0.2456,7.215,143,21 01 00 02
2026-06-27T22:57:43,34.6,5.0,8,0.278,0.2456,7.597,143,21 01 00 02
2026-06-27T22:57:44,35.9,8.1,13,0.278,0.2456,5.452,143,29 01 00 02
2026-06-27T22:57:46,37.2,11.8,19,0.278,0.2456,2.702,143,29 01 00 02
2026-06-27T22:57:47,38.6,14.9,24,0.278,0.2456,1.026,143,29 01 00 02
2026-06-27T22:57:48,39.9,18.0,29,0.278,0.2456,0.034,143,08 01 00 02
2026-06-27T22:57:50,41.2,21.1,34,0.278,0.2456,0.128,143,08 01 00 02
2026-06-27T22:57:51,42.6,25.5,41,0.278,0.2456,0.001,143,08 01 00 02
2026-06-27T22:57:52,43.9,29.2,47,0.278,0.2456,-0.025,143,08 01 00 02
2026-06-27T22:57:54,45.2,32.3,52,0.278,0.2456,0.036,143,00 01 00 02
2026-06-27T22:57:55,46.6,34.2,55,0.278,0.2456,-0.026,143,00 01 00 02
2026-06-27T22:57:56,47.9,36.0,58,0.278,0.2456,-0.046,143,00 01 00 02
2026-06-27T22:57:58,49.2,37.9,61,0.278,0.2456,0.024,143,00 01 00 02
2026-06-27T22:57:59,50.5,38.5,62,0.278,0.2456,-0.011,143,00 01 00 02
2026-06-27T22:58:00,51.9,39.8,64,0.278,0.2456,-0.006,143,00 01 00 02
2026-06-27T22:58:02,53.2,40.4,65,0.278,0.2456,-0.028,143,00 01 00 02
2026-06-27T22:58:03,54.5,39.8,64,0.278,0.2456,-0.011,143,00 01 00 02
2026-06-27T22:58:04,55.9,39.8,64,0.278,0.2456,0.065,143,00 01 00 03
2026-06-27T22:58:06,57.2,40.4,65,0.278,0.2456,-0.11,143,00 01 00 02
2026-06-27T22:58:07,58.5,41.0,66,0.278,0.2456,-0.02,143,00 01 00 02
2026-06-27T22:58:08,59.9,41.6,67,0.278,0.2456,-0.046,143,00 01 00 02
2026-06-27T22:58:10,61.2,42.3,68,0.278,0.2456,0.049,143,00 01 00 02
2026-06-27T22:58:11,62.5,42.9,69,0.278,0.2456,-0.018,143,00 01 00 02
2026-06-27T22:58:12,63.8,42.9,69,0.278,0.2456,0.034,143,00 01 00 02
2026-06-27T22:58:14,65.2,43.5,70,0.278,0.2456,-0.025,143,00 01 00 02
2026-06-27T22:58:15,66.5,44.1,71,0.278,0.2456,-0.049,143,00 01 00 02
2026-06-27T22:58:16,67.8,44.7,72,0.278,0.2456,-0.022,143,00 01 00 02
2026-06-27T22:58:18,69.2,45.4,73,0.278,0.2456,-0.003,143,00 01 00 02
2026-06-27T22:58:19,70.5,45.4,73,0.278,0.2456,-0.008,143,00 01 00 02
2026-06-27T22:58:20,71.8,46.0,74,0.278,0.2456,0.011,143,00 01 00 02
2026-06-27T22:58:22,73.2,46.0,74,0.278,0.2456,0.03,143,00 01 00 02
2026-06-27T22:58:23,74.5,47.2,76,0.278,0.2456,0.057,143,00 01 00 02
2026-06-27T22:58:24,75.8,47.2,76,0.278,0.2456,-0.034,143,00 01 03 02
2026-06-27T22:58:26,77.1,47.2,76,0.278,0.2456,0.006,143,00 01 03 02
2026-06-27T22:58:27,78.5,47.2,76,0.278,0.2456,0.012,143,00 01 03 02
2026-06-27T22:58:28,79.8,47.2,76,0.278,0.2456,0.049,143,00 01 03 02
2026-06-27T22:58:30,81.1,47.2,76,0.278,0.2456,-0.006,143,00 01 03 02
2026-06-27T22:58:31,82.5,47.8,77,0.278,0.2456,0.008,143,00 01 03 02
2026-06-27T22:58:32,83.8,48.5,78,0.278,0.2456,-0.008,143,00 01 03 02
2026-06-27T22:58:34,85.1,49.1,79,0.278,0.2456,-0.009,143,00 01 03 02
2026-06-27T22:58:35,86.5,49.7,80,0.278,0.2456,0.012,143,00 01 03 02
2026-06-27T22:58:36,87.8,50.3,81,0.278,0.2456,0.028,143,00 01 03 02
2026-06-27T22:58:38,89.1,50.3,81,0.278,0.2456,0.017,143,00 01 03 02
2026-06-27T22:58:39,90.4,49.7,80,0.278,0.2456,-0.006,143,00 01 03 02
2026-06-27T22:58:40,91.8,49.7,80,0.278,0.2456,-0.032,143,00 01 03 02
2026-06-27T22:58:42,93.1,49.7,80,0.278,0.2456,-0.011,143,00 01 03 02
2026-06-27T22:58:43,94.4,50.3,81,0.278,0.2456,0.049,143,00 01 03 02
2026-06-27T22:58:44,95.8,50.3,81,0.278,0.2456,0.012,143,00 01 03 02
2026-06-27T22:58:45,97.1,51.0,82,0.278,0.2456,0.034,143,00 01 03 02
2026-06-27T22:58:47,98.4,50.3,81,0.278,0.2456,0.062,143,00 01 03 02
2026-06-27T22:58:48,99.8,51.6,83,0.278,0.2456,0.009,143,00 01 03 02
2026-06-27T22:58:49,101.1,51.6,83,0.278,0.2456,0.032,143,00 01 04 02
2026-06-27T22:58:51,102.4,51.6,83,0.278,0.2456,-0.008,143,00 01 05 02
2026-06-27T22:58:52,103.7,51.6,83,0.278,0.2456,0.02,143,00 01 05 02
2026-06-27T22:58:53,105.1,51.6,83,0.278,0.2456,0.003,143,00 01 05 02
2026-06-27T22:58:55,106.4,51.6,83,0.278,0.2456,-0.006,143,00 01 05 02
2026-06-27T22:58:56,107.7,51.6,83,0.278,0.2456,-0.009,143,00 01 05 02
2026-06-27T22:58:57,109.1,51.6,83,0.278,0.2456,0.004,143,00 01 05 02
2026-06-27T22:58:59,110.4,51.6,83,0.278,0.2456,0.004,143,00 01 05 02
2026-06-27T22:59:00,111.7,51.6,83,0.278,0.2456,-0.016,143,00 01 05 02
2026-06-27T22:59:01,113.1,52.2,84,0.278,0.2456,-0.038,143,00 01 05 02
2026-06-27T22:59:03,114.4,52.2,84,0.278,0.2456,0.02,143,00 01 05 02
2026-06-27T22:59:04,115.7,52.2,84,0.278,0.2456,-0.008,143,00 01 05 02
2026-06-27T22:59:05,117.0,52.2,84,0.278,0.2456,0.017,143,00 01 05 02
2026-06-27T22:59:07,118.4,51.6,83,0.278,0.2456,0.008,143,00 01 05 02
2026-06-27T22:59:08,119.7,52.2,84,0.278,0.2456,-0.006,143,00 01 05 02
2026-06-27T22:59:09,121.0,52.2,84,0.278,0.2456,-0.004,143,00 01 05 02
2026-06-27T22:59:11,122.4,52.2,84,0.278,0.2456,-0.004,143,00 01 05 02
2026-06-27T22:59:12,123.7,52.2,84,0.278,0.2456,0.018,143,00 01 05 02
2026-06-27T22:59:13,125.0,52.2,84,0.278,0.2456,-0.034,143,00 01 05 02
2026-06-27T22:59:15,126.4,52.2,84,0.278,0.2456,-0.008,143,00 01 05 02
2026-06-27T22:59:16,127.7,52.2,84,0.278,0.2456,0.011,143,00 01 05 02
2026-06-27T22:59:17,129.0,51.6,83,0.278,0.2456,-0.06,143,00 01 05 02
2026-06-27T22:59:19,130.3,51.6,83,0.278,0.2456,-0.075,143,00 01 06 00
2026-06-27T22:59:20,131.7,51.6,83,0.278,0.2456,0.014,143,00 01 09 00
2026-06-27T22:59:21,133.0,51.6,83,0.278,0.2456,-0.009,143,00 01 0E 00
2026-06-27T22:59:23,134.3,51.6,83,0.278,0.2456,0.012,143,00 01 12 00
2026-06-27T22:59:24,135.6,51.6,83,0.278,0.2456,0.008,143,00 01 17 00
2026-06-27T22:59:25,137.0,51.6,83,0.278,0.2456,-0.008,143,00 01 1B 00
2026-06-27T22:59:27,138.3,51.6,83,0.278,0.2456,-0.054,143,00 01 1F 00
2026-06-27T22:59:28,139.6,51.6,83,0.278,0.2456,-0.004,143,00 01 23 00
2026-06-27T22:59:29,141.0,51.6,83,0.278,0.2456,-0.004,143,00 01 26 00
2026-06-27T22:59:31,142.3,52.2,84,0.278,0.2456,-0.02,143,00 01 29 00
2026-06-27T22:59:32,143.6,51.6,83,0.278,0.2456,0.017,143,00 01 2B 00
2026-06-27T22:59:33,145.0,51.6,83,0.278,0.2456,-0.02,143,00 01 2C 00
2026-06-27T22:59:35,146.3,52.2,84,0.278,0.2456,0.009,143,00 01 2D 00
2026-06-27T22:59:36,147.6,52.2,84,0.278,0.2456,-0.012,143,00 01 2E 00
2026-06-27T22:59:37,149.0,52.2,84,0.278,0.2456,0.004,143,00 01 2E 00
2026-06-27T22:59:39,150.3,52.2,84,0.278,0.2456,0.012,143,00 01 2E 00
2026-06-27T22:59:40,151.6,52.2,84,0.278,0.2456,0.009,143,00 01 2F 00
